INDEX,FLIGHTDATE,FLIGHTNO,ORIGIN,ORIGIN_STATION,DEPARTUREDATE_ZULU,STATION,DATE,REPORT_TYPE,SCH_DEPARTURE,VIS_METERS
96,20180113,255,DEN,72565003017,2018-01-14 02:20:00+00:00,72565003017,2018-01-14 01:53:00+00:00,FM-15,MET10101/13/18 18:53:01 METAR KDEN 140153Z 17008KT 10SM FEW100 SCT160 02/M07 A3023 RMK AO2 SLP255 T00221067,16093.0
97,20180114,287,ORD,72530094846,2018-01-14 15:34:00+00:00,72530094846,2018-01-14 15:51:00+00:00,FM-15,MET10801/14/18 09:51:02 METAR KORD 141551Z 21010KT 10SM FEW030 SCT200 M11/M17 A3060 RMK AO2 SLP376 T11061172 (BLH),16093.0
98,20180115,2025,SFO,72494023234,2018-01-16 06:40:00+00:00,72494023234,2018-01-16 06:56:00+00:00,FM-15,MET10801/15/18 22:56:02 METAR KSFO 160656Z 14003KT 9SM FEW013 BKN017 OVC036 13/11 A3015 RMK AO2 SLP211 T01330111 $,14484.0
100,20180115,534,HNL,91182022521,2018-01-16 07:45:00+00:00,91182022521,2018-01-16 07:53:00+00:00,FM-15,MET09501/15/18 21:53:02 METAR PHNL 160753Z 02004KT 10SM FEW024 23/16 A3011 RMK AO2 SLP197 T02280161 $,16093.0
99,20180115,1281,OGG,91190022516,2018-01-16 07:55:00+00:00,91190022516,2018-01-16 07:54:00+00:00,FM-15,MET10001/15/18 21:54:02 METAR PHOG 160754Z 04014KT 10SM FEW020 SCT045 23/20 A3010 RMK AO2 SLP198 T02280200,16093.0
101,20180115,1706,ITO,91285021504,2018-01-16 08:00:00+00:00,91285021504,2018-01-16 07:53:00+00:00,FM-15,MET10701/15/18 21:53:02 METAR PHTO 160753Z 00000KT 10SM SCT026 BKN033 OVC043 22/19 A3012 RMK AO2 SLP197 T02220194,16093.0
103,20180116,255,DEN,72565003017,2018-01-17 02:20:00+00:00,72565003017,2018-01-17 01:53:00+00:00,FM-15,MET09201/16/18 18:53:01 METAR KDEN 170153Z 16009KT 10SM CLR M06/M13 A3027 RMK AO2 SLP316 T10611133,16093.0
102,20180116,2081,SFO,72494023234,2018-01-17 07:15:00+00:00,72494023234,2018-01-17 06:56:00+00:00,FM-15,MET10601/16/18 22:56:02 METAR KSFO 170656Z 04003KT 9SM FEW011 BKN014 OVC017 13/12 A3024 RMK AO2 SLP240 T01330117,14484.0
106,20180117,1629,EWR,72502014734,2018-01-17 11:50:00+00:00,72502014734,2018-01-17 11:51:00+00:00,FM-15,MET16101/17/18 06:51:02 METAR KEWR 171151Z 33008KT 3SM -SN BR BKN007 OVC011 01/00 A3026 RMK AO2 RAE49 SLP247 931000 P0003 60007 70007 T00110000 10022 20011 53002 (MVC),4828.0
105,20180117,2112,ORD,72530094846,2018-01-17 16:30:00+00:00,72530094846,2018-01-17 16:51:00+00:00,FM-15,MET10701/17/18 10:51:02 METAR KORD 171651Z 28009KT 10SM FEW095 FEW150 M09/M14 A3051 RMK AO2 SLP346 T10941144 (JD),16093.0
104,20180117,2020,EWR,72502014734,2018-01-17 18:27:00+00:00,72502014734,2018-01-17 18:34:00+00:00,FM-16,MET12501/17/18 13:34:02 SPECI KEWR 171834Z 30012G17KT 8SM BKN015 OVC031 01/M01 A3019 RMK AO2 SNE33 CIG 012V017 P0000 T00111011 (DH),12875.0
107,20180117,425,EWR,72502014734,2018-01-17 19:48:00+00:00,72502014734,2018-01-17 19:51:00+00:00,FM-15,MET12601/17/18 14:51:02 METAR KEWR 171951Z 27014KT 6SM -SN OVC015 00/M03 A3019 RMK AO2 SNB33 SLP223 CIG 013V018 P0000 T00001028 (DH),9656.0
108,20180117,2025,SFO,72494023234,2018-01-18 06:40:00+00:00,72494023234,2018-01-18 06:54:00+00:00,FM-16,MET11301/17/18 22:54:03 SPECI KSFO 180654Z 00000KT 1SM R28R/4500VP6000FT BR BKN003 OVC006 12/11 A3019 RMK AO2 FIBI (AK),1609.0
118,20180119,128,GIG,83746099999,2018-01-20 00:40:00+00:00,83746099999,2018-01-20 01:00:00+00:00,FM-15,MET058METAR SBGL 200100Z 14002KT 9999 FEW020 BKN040 28/22 Q1015=,9999.0
113,20180119,2382,DCA,72405013743,2018-01-20 00:54:00+00:00,72405013743,2018-01-20 00:52:00+00:00,FM-15,MET09101/19/18 19:52:01 METAR KDCA 200052Z 18006KT 10SM CLR 03/M06 A3005 RMK AO2 SLP175 T00331056,16093.0
115,20180119,2172,EWR,72502014734,2018-01-20 01:20:00+00:00,72502014734,2018-01-20 00:51:00+00:00,FM-15,MET10101/19/18 19:51:01 METAR KEWR 200051Z 23007KT 10SM FEW180 SCT260 01/M08 A2999 RMK AO2 SLP154 T00111078,16093.0
111,20180119,1837,EWR,72502014734,2018-01-20 01:20:00+00:00,72502014734,2018-01-20 00:51:00+00:00,FM-15,MET10101/19/18 19:51:01 METAR KEWR 200051Z 23007KT 10SM FEW180 SCT260 01/M08 A2999 RMK AO2 SLP154 T00111078,16093.0
110,20180119,818,EZE,87576099999,2018-01-20 01:20:00+00:00,87576099999,2018-01-20 01:00:00+00:00,FM-15,MET045METAR SAEZ 200100Z 09010KT CAVOK 24/18 Q1014=,9900.0
112,20180119,104,GRU,83075099999,2018-01-20 01:35:00+00:00,83075099999,2018-01-20 02:00:00+00:00,FM-15,MET045METAR SBGR 200200Z 00000KT CAVOK 19/19 Q1019=,9900.0
117,20180119,1113,ORD,72530094846,2018-01-20 01:35:00+00:00,72530094846,2018-01-20 01:51:00+00:00,FM-15,MET11501/19/18 19:51:01 METAR KORD 200151Z 21017G27KT 10SM OVC250 04/M02 A2971 RMK AO2 PK WND 22029/0121 SLP068 T00441022,16093.0
109,20180119,530,IAH,72243012960,2018-01-20 02:02:00+00:00,72243012960,2018-01-20 01:53:00+00:00,FM-15,MET09501/19/18 19:53:01 METAR KIAH 200153Z 12009KT 5SM BR OVC005 11/10 A3015 RMK AO2 SLP210 T01060100,8047.0
121,20180119,846,SCL,85574099999,2018-01-20 02:30:00+00:00,85574099999,2018-01-20 02:00:00+00:00,FM-15,MET051METAR SCEL 200200Z 15010KT CAVOK 21/12 Q1011 NOSIG=,9900.0
116,20180119,1889,SFO,72494023234,2018-01-20 02:30:00+00:00,72494023234,2018-01-20 02:56:00+00:00,FM-15,MET09901/19/18 18:56:02 METAR KSFO 200256Z 29010KT 10SM FEW025 10/04 A3008 RMK AO2 SLP185 T01000044 53002,16093.0
114,20180119,457,DEN,72565003017,2018-01-20 04:10:00+00:00,72565003017,2018-01-20 03:53:00+00:00,FM-15,MET09401/19/18 20:53:02 METAR KDEN 200353Z 16011KT 10SM SCT220 08/M08 A2974 RMK AO2 SLP033 T00831083,16093.0
137,20180120,1459,POS,78970011634,2018-01-20 05:10:00+00:00,78970011634,2018-01-20 05:00:00+00:00,FM-15,MET073METAR TTPP 200500Z 15003KT 9999 VCSH SCT016 23/22 Q1014 NOSIG RMK VCSH E=,9999.0
125,20180120,1006,BOG,80222099999,2018-01-20 06:14:00+00:00,80222099999,2018-01-20 06:00:00+00:00,FM-15,MET058METAR SKBO 200600Z 06006KT 9999 SCT020 SCT200 11/07 A3031=,9999.0
119,20180119,252,HNL,91182022521,2018-01-20 06:20:00+00:00,91182022521,2018-01-20 05:53:00+00:00,FM-15,MET13101/19/18 19:53:02 METAR PHNL 200553Z 06008KT 10SM FEW025 SCT033 BKN048 25/19 A3007 RMK AO2 SLP181 60000 T02500189 10289 20250 51009,16093.0
132,20180120,1036,UIO,84071099999,2018-01-20 06:35:00+00:00,,,,,
133,20180120,855,LIM,84628099999,2018-01-20 06:50:00+00:00,84628099999,2018-01-20 07:00:00+00:00,FM-15,MET061METAR SPJC 200700Z 19003KT CAVOK 20/18 Q1011 NOSIG RMK PP000=,9900.0
120,20180119,717,LAX,72295023174,2018-01-20 07:59:00+00:00,72295023174,2018-01-20 07:53:00+00:00,FM-15,MET11001/19/18 23:53:02 METAR KLAX 200753Z 36010KT 10SM SCT028 SCT060 13/00 A2993 RMK AO2 SLP133 T01330000 401720122,16093.0
139,20180120,2112,SEA,72793024233,2018-01-20 08:10:00+00:00,72793024233,2018-01-20 07:53:00+00:00,FM-15,MET12101/19/18 23:53:02 METAR KSEA 200753Z 21011G21KT 7SM -RA OVC014 06/04 A2996 RMK AO2 RAB38 SLP153 P0000 T00610039 400780033,11265.0
134,20180120,1614,LAX,72295023174,2018-01-20 09:07:00+00:00,72295023174,2018-01-20 08:53:00+00:00,FM-15,MET11201/20/18 00:53:02 METAR KLAX 200853Z 33005KT 10SM BKN055 BKN070 13/M01 A2993 RMK AO2 SLP135 T01331011 53001 (RA),16093.0
123,20180120,1200,SFO,72494023234,2018-01-20 09:08:00+00:00,72494023234,2018-01-20 08:56:00+00:00,FM-15,MET10101/20/18 00:56:02 METAR KSFO 200856Z 26007KT 10SM CLR 08/04 A3011 RMK AO2 SLP196 T00830039 51002 (JB),16093.0
128,20180120,304,BOS,72509014739,2018-01-20 10:00:00+00:00,72509014739,2018-01-20 09:54:00+00:00,FM-15,MET10701/20/18 04:54:02 METAR KBOS 200954Z 22010KT 10SM FEW120 BKN180 00/M06 A2976 RMK AO2 SLP076 T00001061 (BTG),16093.0
159,20180120,551,DCA,72405013743,2018-01-20 10:45:00+00:00,72405013743,2018-01-20 10:52:00+00:00,FM-15,MET09801/20/18 05:52:02 METAR KDCA 201052Z 21003KT 10SM CLR M02/M06 A3001 RMK AO2 SLP161 T10171056 (BGS),16093.0
130,20180120,657,LGA,72503014732,2018-01-20 10:45:00+00:00,72503014732,2018-01-20 10:51:00+00:00,FM-15,MET09901/20/18 05:51:02 METAR KLGA 201051Z 22010KT 10SM SCT250 04/M07 A2987 RMK AO2 SLP116 T00441067 (RZ),16093.0
127,20180120,2113,PHL,72408013739,2018-01-20 10:50:00+00:00,72408013739,2018-01-20 10:54:00+00:00,FM-15,MET10201/20/18 05:54:02 METAR KPHL 201054Z 25007KT 10SM FEW250 M02/M07 A2995 RMK AO2 SLP141 T10171067 $ (CB),16093.0
126,20180120,2037,EWR,72502014734,2018-01-20 10:55:00+00:00,72502014734,2018-01-20 10:51:00+00:00,FM-15,MET09901/20/18 05:51:02 METAR KEWR 201051Z 20008KT 10SM FEW250 01/M07 A2988 RMK AO2 SLP118 T00061067 (JG),16093.0
147,20180120,369,FLL,74783012849,2018-01-20 11:15:00+00:00,74783012849,2018-01-20 10:53:00+00:00,FM-15,MET09801/20/18 05:53:02 METAR KFLL 201053Z 31003KT 10SM BKN036 19/14 A3018 RMK AO2 SLP218 T01890144 (JH),16093.0
140,20180120,1821,DFW,72259003927,2018-01-20 11:25:00+00:00,72259003927,2018-01-20 11:09:00+00:00,FM-16,MET12001/20/18 05:09:02 SPECI KDFW 201109Z 20020G28KT 10SM BKN016 OVC022 14/11 A2995 RMK AO2 PK WND 20029/1055 T01390106 (MWS),16093.0
156,20180120,1084,MSY,72231012916,2018-01-20 11:26:00+00:00,72231012916,2018-01-20 11:53:00+00:00,FM-15,MET12301/20/18 05:53:02 METAR KMSY 201153Z 09004KT 10SM FEW120 BKN250 09/04 A3022 RMK AO2 SLP235 T00890044 10111 20050 51006 (TS),16093.0
141,20180120,273,RDU,72306013722,2018-01-20 11:30:00+00:00,72306013722,2018-01-20 11:51:00+00:00,FM-15,MET12201/20/18 06:51:02 METAR KRDU 201151Z 24004KT 10SM CLR M02/M06 A3015 RMK AO2 SLP213 4/001 T10221061 10000 21028 53005 (LCW),16093.0
143,20180120,784,MSP,72658014922,2018-01-20 11:30:00+00:00,72658014922,2018-01-20 11:53:00+00:00,FM-15,MET13601/20/18 05:53:02 METAR KMSP 201153Z 24003KT 10SM BKN170 M02/M02 A2982 RMK AO2 SLP106 4/001 I1000 I6000 T10171022 10017 21044 53014 (PL),16093.0
151,20180120,1953,JAX,72206013889,2018-01-20 11:30:00+00:00,72206013889,2018-01-20 11:56:00+00:00,FM-15,MET11601/20/18 06:56:02 METAR KJAX 201156Z 00000KT 7SM FEW250 00/M01 A3028 RMK AO2 SLP255 T00001011 10017 21006 50006 (FA),11265.0
154,20180120,1920,AUS,72254013904,2018-01-20 11:36:00+00:00,72254013904,2018-01-20 11:53:00+00:00,FM-15,MET13601/20/18 05:53:02 METAR KAUS 201153Z 19007KT 1 1/2SM BR OVC004 11/11 A3003 RMK AO2 SLP169 60000 70001 T01060106 10111 20106 58008 $ (DF),2414.0
146,20180120,1011,CUN,76595099999,2018-01-20 11:45:00+00:00,76595099999,2018-01-20 11:45:00+00:00,FM-15,MET087METAR MMUN 201145Z 32004KT 7SM SCT015 BKN250 17/17 A3009 RMK SLP193 51003 975 8/508 AS=,11265.0
160,20180120,2091,MIA,72202012839,2018-01-20 11:48:00+00:00,72202012839,2018-01-20 11:53:00+00:00,FM-15,MET12301/20/18 06:53:02 METAR KMIA 201153Z 00000KT 10SM SCT039 BKN200 17/14 A3019 RMK AO2 SLP224 T01670139 10183 20167 51001 (EM),16093.0
138,20180120,1161,PBI,72203012844,2018-01-20 11:50:00+00:00,72203012844,2018-01-20 11:53:00+00:00,FM-15,MET13201/20/18 06:53:02 METAR KPBI 201153Z 01004KT 10SM SCT040 BKN120 BKN200 15/12 A3022 RMK AO2 SLP232 T01560122 10167 20150 51001 $ (AR),16093.0
131,20180120,2108,SAT,72253012921,2018-01-20 11:55:00+00:00,72253012921,2018-01-20 11:51:00+00:00,FM-15,MET16501/20/18 05:51:02 METAR KSAT 201151Z 00000KT 3/4SM R13L/P6000FT -DZ BR VV002 10/09 A3005 RMK AO2 SFC VIS 1 SLP166 P0000 60000 70010 T01000094 10100 20094 56006 (MBZ),1207.0
136,20180120,527,RSW,72210812894,2018-01-20 11:55:00+00:00,72210812894,2018-01-20 11:53:00+00:00,FM-15,MET11101/20/18 06:53:02 METAR KRSW 201153Z 36004KT 10SM FEW033 12/11 A3025 RMK AO2 SLP239 T01220111 10122 20117 53006,16093.0
129,20180120,2043,ORD,72530094846,2018-01-20 11:59:00+00:00,72530094846,2018-01-20 11:51:00+00:00,FM-15,MET11801/20/18 05:51:02 METAR KORD 201151Z 24007KT 10SM BKN250 02/M03 A2985 RMK AO2 SLP112 T00171033 10039 20017 51013 (SMN),16093.0
122,20180120,376,GDL,76613399999,2018-01-20 12:00:00+00:00,76613399999,2018-01-20 11:50:00+00:00,FM-15,MET069METAR MMGL 201150Z 00000KT 10SM SKC 06/04 A3019 RMK SLP140 54000 962=,16093.0
150,20180120,1768,MCO,72205012815,2018-01-20 12:01:00+00:00,72205012815,2018-01-20 11:53:00+00:00,FM-15,MET12301/20/18 06:53:02 METAR KMCO 201153Z 31004KT 10SM BKN100 OVC250 09/08 A3028 RMK AO2 SLP252 T00890078 10089 20072 53006 (MG),16093.0
153,20180120,1895,TPA,72211012842,2018-01-20 12:05:00+00:00,72211012842,2018-01-20 11:53:00+00:00,FM-15,MET11701/20/18 06:53:02 METAR KTPA 201153Z 00000KT 10SM BKN240 09/02 A3028 RMK AO2 SLP253 T00940022 10100 20083 53006 (RPM),16093.0
142,20180120,1807,IND,72438093819,2018-01-20 12:10:00+00:00,72438093819,2018-01-20 11:54:00+00:00,FM-15,MET12401/20/18 06:54:02 METAR KIND 201154Z 22012KT 10SM SCT250 01/M05 A3000 RMK AO2 SLP166 4/002 T00111050 10022 20006 53005 (RAS),16093.0
152,20180120,859,PHX,72278023183,2018-01-20 12:17:00+00:00,72278023183,2018-01-20 11:51:00+00:00,FM-15,MET13101/20/18 04:51:02 METAR KPHX 201151Z 13011KT 10SM FEW100 FEW120 SCT250 14/M02 A2980 RMK AO2 SLP080 T01441022 10156 20117 56007 (AH),16093.0
158,20180120,337,BNA,72327013897,2018-01-20 12:19:00+00:00,72327013897,2018-01-20 11:53:00+00:00,FM-15,MET11701/20/18 05:53:02 METAR KBNA 201153Z 19005KT 10SM BKN046 07/M03 A3020 RMK AO2 SLP228 T00671028 10078 20061 53007 (DJ),16093.0
157,20180120,1192,DEN,72565003017,2018-01-20 12:23:00+00:00,72565003017,2018-01-20 11:53:00+00:00,FM-15,MET12501/20/18 04:53:02 METAR KDEN 201153Z 25007KT 10SM FEW140 BKN220 05/M09 A2974 RMK AO2 SLP038 T00501089 10089 20039 51001 (SLK),16093.0
135,20180120,1085,MEX,76679399999,2018-01-20 12:30:00+00:00,76679399999,2018-01-20 12:33:00+00:00,FM-16,MET065SPECI MMMX 201233Z 06004KT 7SM SKC 05/M01 A3032 NOSIG RMK HZY CI=,11265.0
149,20180120,625,MEM,72334013893,2018-01-20 12:42:00+00:00,72334013893,2018-01-20 12:54:00+00:00,FM-15,MET10801/20/18 06:54:02 METAR KMEM 201254Z 17006KT 10SM FEW024 BKN070 07/M04 A3017 RMK AO2 SLP218 T00721044 $ (SL),16093.0
148,20180120,1414,MFE,72250612959,2018-01-20 13:00:00+00:00,72250612959,2018-01-20 12:53:00+00:00,FM-15,MET09601/20/18 06:53:02 METAR KMFE 201253Z 09003KT 1/2SM FG VV002 13/12 A3006 RMK AO2 SLP178 T01280117,805.0
145,20180120,689,AUS,72254013904,2018-01-20 13:00:00+00:00,72254013904,2018-01-20 12:53:00+00:00,FM-15,MET11601/20/18 06:53:02 METAR KAUS 201253Z 18007KT 1 1/2SM BR OVC004 11/11 A3003 RMK AO2 SFC VIS 3 SLP171 T01060106 $ (DF),2414.0
155,20180120,1077,MSY,72231012916,2018-01-20 13:10:00+00:00,72231012916,2018-01-20 12:53:00+00:00,FM-15,MET11201/20/18 06:53:02 METAR KMSY 201253Z 10007KT 10SM FEW065 BKN110 OVC250 10/06 A3023 RMK AO2 SLP238 T01000061 (ML),16093.0
144,20180120,570,DFW,72259003927,2018-01-20 13:25:00+00:00,72259003927,2018-01-20 13:17:00+00:00,FM-16,MET09801/20/18 07:17:02 SPECI KDFW 201317Z 19013KT 10SM SCT017 BKN250 13/10 A2996 RMK AO2 T01280100 (AF),16093.0
124,20180120,2392,SAT,72253012921,2018-01-20 13:30:00+00:00,72253012921,2018-01-20 13:51:00+00:00,FM-15,MET12601/20/18 07:51:02 METAR KSAT 201351Z 20003KT 3/4SM R13L/P6000FT -DZ BR OVC004 11/10 A3005 RMK AO2 SLP166 P0000 T01060100 (MBZ),1207.0
200,20180121,836,PVG,72049900154,2018-01-21 09:00:00+00:00,72049900154,2018-01-21 08:56:00+00:00,FM-15,MET10501/21/18 03:56:02 METAR KPVG 210856Z 00000KT 10SM CLR M01/M03 A3017 RMK AO2 SLP217 T10111028 51007 FZRANO,16093.0
245,20180121,611,MIA,72202012839,2018-01-21 11:59:00+00:00,72202012839,2018-01-21 11:53:00+00:00,FM-15,MET13001/21/18 06:53:02 METAR KMIA 211153Z 10011KT 10SM FEW030 SCT080 BKN130 22/18 A3014 RMK AO2 SLP205 T02170183 10222 20211 56009 (EM),16093.0
186,20180121,675,ORD,72530094846,2018-01-21 13:30:00+00:00,72530094846,2018-01-21 13:34:00+00:00,FM-16,MET10701/21/18 07:34:02 SPECI KORD 211334Z 16006KT 4SM BR FEW005 BKN038 OVC060 04/02 A2995 RMK AO2 T00390022 (JR),6437.0
256,20180121,495,LAX,72295023174,2018-01-21 13:48:00+00:00,72295023174,2018-01-21 13:53:00+00:00,FM-15,MET09901/21/18 05:53:02 METAR KLAX 211353Z 00000KT 10SM FEW200 07/M03 A3022 RMK AO2 SLP231 T00671028 (RA),16093.0
248,20180121,1126,IAH,72243012960,2018-01-21 13:55:00+00:00,72243012960,2018-01-21 13:53:00+00:00,FM-15,MET10401/21/18 07:53:02 METAR KIAH 211353Z 15009KT 8SM BKN009 OVC016 19/18 A2999 RMK AO2 SLP155 T01890178 (MS),12875.0
193,20180121,341,EWR,72502014734,2018-01-21 14:00:00+00:00,72502014734,2018-01-21 13:51:00+00:00,FM-15,MET10101/21/18 08:51:02 METAR KEWR 211351Z 24004KT 10SM BKN250 06/00 A3017 RMK AO2 SLP216 T00560000 $ (MVC),16093.0
229,20180121,744,LGA,72503014732,2018-01-21 14:06:00+00:00,72503014732,2018-01-21 13:51:00+00:00,FM-15,MET10701/21/18 08:51:02 METAR KLGA 211351Z 31006KT 10SM SCT200 BKN250 07/M02 A3016 RMK AO2 SLP214 T00671017 (ATK),16093.0
191,20180121,1979,MCO,72205012815,2018-01-21 14:18:00+00:00,72205012815,2018-01-21 13:53:00+00:00,FM-15,MET11201/21/18 08:53:02 METAR KMCO 211353Z 05007KT 10SM FEW029 SCT150 SCT170 17/11 A3025 RMK AO2 SLP242 T01670106 (MH),16093.0
238,20180121,959,LHR,03772099999,2018-01-21 15:20:00+00:00,03772099999,2018-01-21 15:20:00+00:00,FM-15,MET090METAR COR EGLL 211520Z 10005KT 070V140 7000 -RA BKN006 BKN008 04/03 Q1009 TEMPO 4000 RADZ=,7000.0
199,20180121,393,LAX,72295023174,2018-01-21 15:40:00+00:00,72295023174,2018-01-21 15:53:00+00:00,FM-15,MET10601/21/18 07:53:02 METAR KLAX 211553Z 06004KT 10SM FEW200 SCT270 10/M03 A3026 RMK AO2 SLP247 T01001028 (RD),16093.0
206,20180121,1412,SJC,72494523293,2018-01-21 15:45:00+00:00,72494523293,2018-01-21 15:53:00+00:00,FM-15,MET09801/21/18 07:53:02 METAR KSJC 211553Z 15004KT 10SM FEW060 04/02 A3035 RMK AO2 SLP277 T00390022 (CN),16093.0
189,20180121,545,YVR,71892099999,2018-01-21 15:45:00+00:00,71892099999,2018-01-21 16:00:00+00:00,FM-15,MET089METAR CYVR 211600Z 13027G35KT 25SM FEW031 BKN066 OVC082 09/04 A2958 RMK SC2AC5AC1 SLP018=,40234.0
211,20180121,1188,IAH,72243012960,2018-01-21 16:04:00+00:00,72243012960,2018-01-21 15:53:00+00:00,FM-15,MET10501/21/18 09:53:02 METAR KIAH 211553Z 17007KT 10SM BKN011 OVC020 21/18 A3002 RMK AO2 SLP166 T02060183 (MS),16093.0
249,20180121,593,SAN,72290023188,2018-01-21 16:10:00+00:00,72290023188,2018-01-21 15:51:00+00:00,FM-15,MET10001/21/18 07:51:02 METAR KSAN 211551Z 10003KT 10SM FEW250 10/04 A3028 RMK AO2 SLP252 T01000039 $ (JT),16093.0
175,20180121,806,ORD,72530094846,2018-01-21 16:15:00+00:00,72530094846,2018-01-21 15:51:00+00:00,FM-15,MET11501/21/18 09:51:02 METAR KORD 211551Z 00000KT 1/2SM R10L/P6000FT FG OVC003 04/04 A2997 RMK AO2 SLP154 T00440039 (JR),805.0
240,20180121,461,SNA,72297793184,2018-01-21 16:20:00+00:00,72297793184,2018-01-21 15:53:00+00:00,FM-15,MET09801/21/18 07:53:02 METAR KSNA 211553Z 02003KT 10SM SCT250 07/00 A3025 RMK AO2 SLP245 T00720000 (SM),16093.0
203,20180121,1546,SMF,72483993225,2018-01-21 16:22:00+00:00,72483993225,2018-01-21 15:53:00+00:00,FM-15,MET09801/21/18 07:53:02 METAR KSMF 211553Z 14007KT 10SM BKN130 03/02 A3033 RMK AO2 SLP270 T00330022 (EM),16093.0
261,20180121,948,SFO,72494023234,2018-01-21 16:24:00+00:00,72494023234,2018-01-21 15:56:00+00:00,FM-15,MET10501/21/18 07:56:02 METAR KSFO 211556Z 15004KT 10SM FEW150 SCT200 07/04 A3033 RMK AO2 SLP270 T00670039 (AK),16093.0
161,20180121,481,LAS,72386023169,2018-01-21 16:45:00+00:00,72386023169,2018-01-21 16:56:00+00:00,FM-15,MET09801/21/18 08:56:02 METAR KLAS 211656Z 30004KT 10SM CLR 07/M09 A3028 RMK AO2 SLP258 T00671089 $ (WC),16093.0
198,20180121,1664,PUJ,78479099999,2018-01-21 18:00:00+00:00,78479099999,2018-01-21 18:00:00+00:00,FM-15,MET051METAR MDPC 211800Z 06011KT 9999 SCT020 28/23 Q1016=,9999.0
263,20180121,1196,CUN,76595099999,2018-01-21 18:10:00+00:00,76595099999,2018-01-21 17:43:00+00:00,FM-15,MET087METAR MMUN 211743Z 08008KT 7SM SCT020 BKN080 28/22 A3002 RMK SLP171 58010 982 8/130 CI=,11265.0
181,20180121,555,SAN,72290023188,2018-01-21 18:10:00+00:00,72290023188,2018-01-21 17:51:00+00:00,FM-15,MET11801/21/18 09:51:02 METAR KSAN 211751Z 20004KT 10SM FEW250 13/05 A3032 RMK AO2 SLP267 T01330050 10133 20089 51023 $ (JT),16093.0
165,20180121,613,LAX,72295023174,2018-01-21 18:15:00+00:00,72295023174,2018-01-21 17:53:00+00:00,FM-15,MET11701/21/18 09:53:02 METAR KLAX 211753Z 07006KT 10SM BKN280 14/M02 A3031 RMK AO2 SLP264 T01391022 10139 20067 51026 (RD),16093.0
201,20180121,471,SFO,72494023234,2018-01-21 18:35:00+00:00,72494023234,2018-01-21 18:56:00+00:00,FM-15,MET11201/21/18 10:56:02 METAR KSFO 211856Z 09004KT 10SM FEW025 SCT150 BKN200 11/06 A3038 RMK AO2 SLP289 T01060061 (AK),16093.0
209,20180121,558,PDX,72698024229,2018-01-21 18:35:00+00:00,72698024229,2018-01-21 18:25:00+00:00,FM-16,MET10101/21/18 10:25:02 SPECI KPDX 211825Z 14007KT 8SM -RA OVC029 07/07 A2991 RMK AO2 P0000 T00670067 (JDM),12875.0
265,20180121,278,SEA,72793024233,2018-01-21 18:35:00+00:00,72793024233,2018-01-21 18:53:00+00:00,FM-15,MET12601/21/18 10:53:02 METAR KSEA 211853Z 20014G24KT 10SM BKN047 OVC055 11/03 A2977 RMK AO2 PK WND 17026/1840 SLP086 T01060033 (LZ),16093.0
183,20180121,1994,SNA,72297793184,2018-01-21 18:40:00+00:00,72297793184,2018-01-21 18:53:00+00:00,FM-15,MET09801/21/18 10:53:02 METAR KSNA 211853Z VRB03KT 10SM OVC250 15/04 A3031 RMK AO2 SLP263 T01500039 (SM),16093.0
171,20180121,624,SFO,72494023234,2018-01-21 18:40:00+00:00,72494023234,2018-01-21 18:56:00+00:00,FM-15,MET11201/21/18 10:56:02 METAR KSFO 211856Z 09004KT 10SM FEW025 SCT150 BKN200 11/06 A3038 RMK AO2 SLP289 T01060061 (AK),16093.0
184,20180121,523,PHX,72278023183,2018-01-21 18:49:00+00:00,72278023183,2018-01-21 18:51:00+00:00,FM-15,MET10001/21/18 11:51:02 METAR KPHX 211851Z 28009KT 10SM FEW060 12/M06 A3022 RMK AO2 SLP228 T01171061 (RLK),16093.0
231,20180121,597,LAS,72386023169,2018-01-21 18:50:00+00:00,72386023169,2018-01-21 18:56:00+00:00,FM-15,MET10101/21/18 10:56:02 METAR KLAS 211856Z 35013KT 10SM FEW250 10/M10 A3029 RMK AO2 SLP257 T01001100 $ (WC),16093.0
242,20180121,1255,MBJ,78388099999,2018-01-21 19:00:00+00:00,78388099999,2018-01-21 19:00:00+00:00,FM-15,MET051METAR MKJS 211900Z 06012KT 9999 FEW022 29/25 Q1013=,9999.0
232,20180121,841,SJU,78526011641,2018-01-21 19:05:00+00:00,78526011641,2018-01-21 18:56:00+00:00,FM-15,MET10801/21/18 14:56:02 METAR TJSJ 211856Z 06015KT 10SM FEW036 SCT100 29/22 A2998 RMK AO2 SLP152 T02890217 $ (GAB),16093.0
194,20180121,2011,JAC,72577624166,2018-01-21 19:15:00+00:00,72577624166,2018-01-21 18:56:00+00:00,FM-15,MET09201/21/18 11:56:02 METAR KJAC 211856Z 10005KT 10SM CLR M06/M14 A3009 RMK AO2 SLP258 T10611139,16093.0
257,20180121,320,SLC,72572024127,2018-01-21 19:22:00+00:00,72572024127,2018-01-21 18:54:00+00:00,FM-15,MET10701/21/18 11:54:02 METAR KSLC 211854Z 01005KT 10SM FEW035 BKN070 01/M05 A3021 RMK AO2 SLP244 T00111050 (CLS),16093.0
