INDEX,FLIGHTDATE,FLIGHTNO,DEST,DEST_STATION,DESTOBSERVATIONTIME,STATION,DATE,REPORT_TYPE,DEST_UA_OBS,VIS_METERS
1184,20180406,1701,DEN,72565003017,2018-04-06 16:14:00+00:00,72565003017,2018-04-06 16:14:00+00:00,FM-16,MET17104/06/18 09:14:02 SPECI KDEN 061614Z 05020G27KT 1/8SM R35L/2000VP6000FT -SN FG BKN002 OVC018 M02/M04 A3005 RMK AO2 PK WND 04027/1608 TWR VIS 1/4 SNB05 P0000 T10221044 (MC),201
1185,20180406,339,DEN,72565003017,2018-04-06 16:14:00+00:00,72565003017,2018-04-06 16:14:00+00:00,FM-16,MET17104/06/18 09:14:02 SPECI KDEN 061614Z 05020G27KT 1/8SM R35L/2000VP6000FT -SN FG BKN002 OVC018 M02/M04 A3005 RMK AO2 PK WND 04027/1608 TWR VIS 1/4 SNB05 P0000 T10221044 (MC),201
1186,20180406,1126,DEN,72565003017,2018-04-06 16:14:00+00:00,72565003017,2018-04-06 16:14:00+00:00,FM-16,MET17104/06/18 09:14:02 SPECI KDEN 061614Z 05020G27KT 1/8SM R35L/2000VP6000FT -SN FG BKN002 OVC018 M02/M04 A3005 RMK AO2 PK WND 04027/1608 TWR VIS 1/4 SNB05 P0000 T10221044 (MC),201
1187,20180406,561,DEN,72565003017,2018-04-06 16:14:00+00:00,72565003017,2018-04-06 16:14:00+00:00,FM-16,MET17104/06/18 09:14:02 SPECI KDEN 061614Z 05020G27KT 1/8SM R35L/2000VP6000FT -SN FG BKN002 OVC018 M02/M04 A3005 RMK AO2 PK WND 04027/1608 TWR VIS 1/4 SNB05 P0000 T10221044 (MC),201
1190,20180406,1822,DEN,72565003017,2018-04-06 16:14:00+00:00,72565003017,2018-04-06 16:14:00+00:00,FM-16,MET17104/06/18 09:14:02 SPECI KDEN 061614Z 05020G27KT 1/8SM R35L/2000VP6000FT -SN FG BKN002 OVC018 M02/M04 A3005 RMK AO2 PK WND 04027/1608 TWR VIS 1/4 SNB05 P0000 T10221044 (MC),201
1189,20180406,311,DEN,72565003017,2018-04-06 16:14:00+00:00,72565003017,2018-04-06 16:14:00+00:00,FM-16,MET17104/06/18 09:14:02 SPECI KDEN 061614Z 05020G27KT 1/8SM R35L/2000VP6000FT -SN FG BKN002 OVC018 M02/M04 A3005 RMK AO2 PK WND 04027/1608 TWR VIS 1/4 SNB05 P0000 T10221044 (MC),201
1195,20180406,393,DEN,72565003017,2018-04-06 17:53:00+00:00,72565003017,2018-04-06 17:53:00+00:00,FM-15,MET19604/06/18 10:53:02 METAR KDEN 061753Z 05016KT 1/4SM R35L/2200V3000FT -SN FZFG VV002 M05/M06 A3011 RMK AO2 SFC VIS 1/2 FZRAB07E10SNB10 SLP200 P0000 60000 I1002 I6004 T10501056 10028 21050 51038 (MC),402
1219,20180406,1412,DEN,72565003017,2018-04-06 17:53:00+00:00,72565003017,2018-04-06 17:53:00+00:00,FM-15,MET19604/06/18 10:53:02 METAR KDEN 061753Z 05016KT 1/4SM R35L/2200V3000FT -SN FZFG VV002 M05/M06 A3011 RMK AO2 SFC VIS 1/2 FZRAB07E10SNB10 SLP200 P0000 60000 I1002 I6004 T10501056 10028 21050 51038 (MC),402
1188,20180406,593,DEN,72565003017,2018-04-06 17:53:00+00:00,72565003017,2018-04-06 17:53:00+00:00,FM-15,MET19604/06/18 10:53:02 METAR KDEN 061753Z 05016KT 1/4SM R35L/2200V3000FT -SN FZFG VV002 M05/M06 A3011 RMK AO2 SFC VIS 1/2 FZRAB07E10SNB10 SLP200 P0000 60000 I1002 I6004 T10501056 10028 21050 51038 (MC),402
1209,20180406,2237,DEN,72565003017,2018-04-06 17:53:00+00:00,72565003017,2018-04-06 17:53:00+00:00,FM-15,MET19604/06/18 10:53:02 METAR KDEN 061753Z 05016KT 1/4SM R35L/2200V3000FT -SN FZFG VV002 M05/M06 A3011 RMK AO2 SFC VIS 1/2 FZRAB07E10SNB10 SLP200 P0000 60000 I1002 I6004 T10501056 10028 21050 51038 (MC),402
1214,20180406,948,DEN,72565003017,2018-04-06 17:53:00+00:00,72565003017,2018-04-06 17:53:00+00:00,FM-15,MET19604/06/18 10:53:02 METAR KDEN 061753Z 05016KT 1/4SM R35L/2200V3000FT -SN FZFG VV002 M05/M06 A3011 RMK AO2 SFC VIS 1/2 FZRAB07E10SNB10 SLP200 P0000 60000 I1002 I6004 T10501056 10028 21050 51038 (MC),402
1206,20180406,604,DEN,72565003017,2018-04-06 17:53:00+00:00,72565003017,2018-04-06 17:53:00+00:00,FM-15,MET19604/06/18 10:53:02 METAR KDEN 061753Z 05016KT 1/4SM R35L/2200V3000FT -SN FZFG VV002 M05/M06 A3011 RMK AO2 SFC VIS 1/2 FZRAB07E10SNB10 SLP200 P0000 60000 I1002 I6004 T10501056 10028 21050 51038 (MC),402
1198,20180406,461,DEN,72565003017,2018-04-06 17:53:00+00:00,72565003017,2018-04-06 17:53:00+00:00,FM-15,MET19604/06/18 10:53:02 METAR KDEN 061753Z 05016KT 1/4SM R35L/2200V3000FT -SN FZFG VV002 M05/M06 A3011 RMK AO2 SFC VIS 1/2 FZRAB07E10SNB10 SLP200 P0000 60000 I1002 I6004 T10501056 10028 21050 51038 (MC),402
1191,20180406,2377,DEN,72565003017,2018-04-06 17:53:00+00:00,72565003017,2018-04-06 17:53:00+00:00,FM-15,MET19604/06/18 10:53:02 METAR KDEN 061753Z 05016KT 1/4SM R35L/2200V3000FT -SN FZFG VV002 M05/M06 A3011 RMK AO2 SFC VIS 1/2 FZRAB07E10SNB10 SLP200 P0000 60000 I1002 I6004 T10501056 10028 21050 51038 (MC),402
1192,20180406,633,DEN,72565003017,2018-04-06 17:53:00+00:00,72565003017,2018-04-06 17:53:00+00:00,FM-15,MET19604/06/18 10:53:02 METAR KDEN 061753Z 05016KT 1/4SM R35L/2200V3000FT -SN FZFG VV002 M05/M06 A3011 RMK AO2 SFC VIS 1/2 FZRAB07E10SNB10 SLP200 P0000 60000 I1002 I6004 T10501056 10028 21050 51038 (MC),402
1199,20180406,545,DEN,72565003017,2018-04-06 17:53:00+00:00,72565003017,2018-04-06 17:53:00+00:00,FM-15,MET19604/06/18 10:53:02 METAR KDEN 061753Z 05016KT 1/4SM R35L/2200V3000FT -SN FZFG VV002 M05/M06 A3011 RMK AO2 SFC VIS 1/2 FZRAB07E10SNB10 SLP200 P0000 60000 I1002 I6004 T10501056 10028 21050 51038 (MC),402
1207,20180406,1802,DEN,72565003017,2018-04-06 18:53:00+00:00,72565003017,2018-04-06 18:53:00+00:00,FM-15,MET14104/06/18 11:53:02 METAR KDEN 061853Z 05013KT 1/4SM R35L/P6000FT -SN BR OVC003 M05/M06 A3011 RMK AO2 SFC VIS 1 1/4 SLP204 P0001 T10501061 (MC),402
1197,20180406,559,DEN,72565003017,2018-04-06 18:53:00+00:00,72565003017,2018-04-06 18:53:00+00:00,FM-15,MET14104/06/18 11:53:02 METAR KDEN 061853Z 05013KT 1/4SM R35L/P6000FT -SN BR OVC003 M05/M06 A3011 RMK AO2 SFC VIS 1 1/4 SLP204 P0001 T10501061 (MC),402
1208,20180406,605,DEN,72565003017,2018-04-06 18:53:00+00:00,72565003017,2018-04-06 18:53:00+00:00,FM-15,MET14104/06/18 11:53:02 METAR KDEN 061853Z 05013KT 1/4SM R35L/P6000FT -SN BR OVC003 M05/M06 A3011 RMK AO2 SFC VIS 1 1/4 SLP204 P0001 T10501061 (MC),402
1181,20180406,142,DEN,72565003017,2018-04-06 18:53:00+00:00,72565003017,2018-04-06 18:53:00+00:00,FM-15,MET14104/06/18 11:53:02 METAR KDEN 061853Z 05013KT 1/4SM R35L/P6000FT -SN BR OVC003 M05/M06 A3011 RMK AO2 SFC VIS 1 1/4 SLP204 P0001 T10501061 (MC),402
1193,20180406,1447,DEN,72565003017,2018-04-06 18:53:00+00:00,72565003017,2018-04-06 18:53:00+00:00,FM-15,MET14104/06/18 11:53:02 METAR KDEN 061853Z 05013KT 1/4SM R35L/P6000FT -SN BR OVC003 M05/M06 A3011 RMK AO2 SFC VIS 1 1/4 SLP204 P0001 T10501061 (MC),402
1204,20180406,1660,DEN,72565003017,2018-04-06 18:53:00+00:00,72565003017,2018-04-06 18:53:00+00:00,FM-15,MET14104/06/18 11:53:02 METAR KDEN 061853Z 05013KT 1/4SM R35L/P6000FT -SN BR OVC003 M05/M06 A3011 RMK AO2 SFC VIS 1 1/4 SLP204 P0001 T10501061 (MC),402
1200,20180406,859,DEN,72565003017,2018-04-06 18:53:00+00:00,72565003017,2018-04-06 18:53:00+00:00,FM-15,MET14104/06/18 11:53:02 METAR KDEN 061853Z 05013KT 1/4SM R35L/P6000FT -SN BR OVC003 M05/M06 A3011 RMK AO2 SFC VIS 1 1/4 SLP204 P0001 T10501061 (MC),402
1224,20180408,81,MAN,72073400264,2018-04-09 06:20:00+00:00,72073400264,2018-04-09 06:15:00+00:00,FM-15,MET07304/08/18 23:15:02 METAR KMAN 090615Z 02005KT 10SM CLR 07/04 A3022 RMK A01,16093
1222,20180408,1519,MCO,72205012815,2018-04-09 11:15:00+00:00,72205012815,2018-04-09 11:15:00+00:00,FM-16,MET11604/09/18 06:15:02 SPECI KMCO 091115Z 20007KT 0SM R35L/P6000FT BR OVC003 21/21 A2995 RMK AO2 SFC VIS 6 T02060206 (RK),0
1223,20180408,1430,DEN,72565003017,2018-04-09 13:20:00+00:00,72565003017,2018-04-09 13:20:00+00:00,FM-16,MET14504/09/18 06:20:02 SPECI KDEN 091320Z 02013KT 1/4SM R35L/P6000FT -SN BR BKN004 OVC009 01/M01 A3016 RMK AO2 SFC VIS 1 SNB14 P0000 T00061006 $ (MAD),402
1229,20180409,1138,SAT,72253012921,2018-04-09 13:51:00+00:00,72253012921,2018-04-09 13:51:00+00:00,FM-15,MET13904/09/18 07:51:02 METAR KSAT 091351Z 04007KT 1/4SM R13R/P6000FT -RA BR OVC003 13/12 A2994 RMK AO2 SFC VIS 1 1/2 SLP128 P0000 T01280122 (CM),402
1236,20180409,382,DEN,72565003017,2018-04-09 14:23:00+00:00,72565003017,2018-04-09 14:23:00+00:00,FM-16,MET14804/09/18 07:23:02 SPECI KDEN 091423Z 00000KT 1/4SM R35L/2600VP6000FT -SN BR SCT004 OVC009 01/M01 A3020 RMK AO2 SFC VIS 1 1/4 P0003 T00061006 $ (MAD),402
1242,20180409,789,DEN,72565003017,2018-04-09 14:23:00+00:00,72565003017,2018-04-09 14:23:00+00:00,FM-16,MET14804/09/18 07:23:02 SPECI KDEN 091423Z 00000KT 1/4SM R35L/2600VP6000FT -SN BR SCT004 OVC009 01/M01 A3020 RMK AO2 SFC VIS 1 1/4 P0003 T00061006 $ (MAD),402
1241,20180409,1782,DEN,72565003017,2018-04-09 14:23:00+00:00,72565003017,2018-04-09 14:23:00+00:00,FM-16,MET14804/09/18 07:23:02 SPECI KDEN 091423Z 00000KT 1/4SM R35L/2600VP6000FT -SN BR SCT004 OVC009 01/M01 A3020 RMK AO2 SFC VIS 1 1/4 P0003 T00061006 $ (MAD),402
1240,20180409,422,DEN,72565003017,2018-04-09 14:23:00+00:00,72565003017,2018-04-09 14:23:00+00:00,FM-16,MET14804/09/18 07:23:02 SPECI KDEN 091423Z 00000KT 1/4SM R35L/2600VP6000FT -SN BR SCT004 OVC009 01/M01 A3020 RMK AO2 SFC VIS 1 1/4 P0003 T00061006 $ (MAD),402
1239,20180409,443,DEN,72565003017,2018-04-09 14:23:00+00:00,72565003017,2018-04-09 14:23:00+00:00,FM-16,MET14804/09/18 07:23:02 SPECI KDEN 091423Z 00000KT 1/4SM R35L/2600VP6000FT -SN BR SCT004 OVC009 01/M01 A3020 RMK AO2 SFC VIS 1 1/4 P0003 T00061006 $ (MAD),402
1238,20180409,1852,DEN,72565003017,2018-04-09 14:23:00+00:00,72565003017,2018-04-09 14:23:00+00:00,FM-16,MET14804/09/18 07:23:02 SPECI KDEN 091423Z 00000KT 1/4SM R35L/2600VP6000FT -SN BR SCT004 OVC009 01/M01 A3020 RMK AO2 SFC VIS 1 1/4 P0003 T00061006 $ (MAD),402
1237,20180409,2056,DEN,72565003017,2018-04-09 14:23:00+00:00,72565003017,2018-04-09 14:23:00+00:00,FM-16,MET14804/09/18 07:23:02 SPECI KDEN 091423Z 00000KT 1/4SM R35L/2600VP6000FT -SN BR SCT004 OVC009 01/M01 A3020 RMK AO2 SFC VIS 1 1/4 P0003 T00061006 $ (MAD),402
1235,20180409,1274,DEN,72565003017,2018-04-09 14:23:00+00:00,72565003017,2018-04-09 14:23:00+00:00,FM-16,MET14804/09/18 07:23:02 SPECI KDEN 091423Z 00000KT 1/4SM R35L/2600VP6000FT -SN BR SCT004 OVC009 01/M01 A3020 RMK AO2 SFC VIS 1 1/4 P0003 T00061006 $ (MAD),402
1225,20180409,573,DEN,72565003017,2018-04-09 14:23:00+00:00,72565003017,2018-04-09 14:23:00+00:00,FM-16,MET14804/09/18 07:23:02 SPECI KDEN 091423Z 00000KT 1/4SM R35L/2600VP6000FT -SN BR SCT004 OVC009 01/M01 A3020 RMK AO2 SFC VIS 1 1/4 P0003 T00061006 $ (MAD),402
1233,20180409,756,DEN,72565003017,2018-04-09 14:23:00+00:00,72565003017,2018-04-09 14:23:00+00:00,FM-16,MET14804/09/18 07:23:02 SPECI KDEN 091423Z 00000KT 1/4SM R35L/2600VP6000FT -SN BR SCT004 OVC009 01/M01 A3020 RMK AO2 SFC VIS 1 1/4 P0003 T00061006 $ (MAD),402
1232,20180409,410,DEN,72565003017,2018-04-09 14:23:00+00:00,72565003017,2018-04-09 14:23:00+00:00,FM-16,MET14804/09/18 07:23:02 SPECI KDEN 091423Z 00000KT 1/4SM R35L/2600VP6000FT -SN BR SCT004 OVC009 01/M01 A3020 RMK AO2 SFC VIS 1 1/4 P0003 T00061006 $ (MAD),402
1231,20180409,2413,DEN,72565003017,2018-04-09 14:23:00+00:00,72565003017,2018-04-09 14:23:00+00:00,FM-16,MET14804/09/18 07:23:02 SPECI KDEN 091423Z 00000KT 1/4SM R35L/2600VP6000FT -SN BR SCT004 OVC009 01/M01 A3020 RMK AO2 SFC VIS 1 1/4 P0003 T00061006 $ (MAD),402
1230,20180409,1508,DEN,72565003017,2018-04-09 14:23:00+00:00,72565003017,2018-04-09 14:23:00+00:00,FM-16,MET14804/09/18 07:23:02 SPECI KDEN 091423Z 00000KT 1/4SM R35L/2600VP6000FT -SN BR SCT004 OVC009 01/M01 A3020 RMK AO2 SFC VIS 1 1/4 P0003 T00061006 $ (MAD),402
1228,20180409,2014,DEN,72565003017,2018-04-09 14:23:00+00:00,72565003017,2018-04-09 14:23:00+00:00,FM-16,MET14804/09/18 07:23:02 SPECI KDEN 091423Z 00000KT 1/4SM R35L/2600VP6000FT -SN BR SCT004 OVC009 01/M01 A3020 RMK AO2 SFC VIS 1 1/4 P0003 T00061006 $ (MAD),402
1227,20180409,812,DEN,72565003017,2018-04-09 14:23:00+00:00,72565003017,2018-04-09 14:23:00+00:00,FM-16,MET14804/09/18 07:23:02 SPECI KDEN 091423Z 00000KT 1/4SM R35L/2600VP6000FT -SN BR SCT004 OVC009 01/M01 A3020 RMK AO2 SFC VIS 1 1/4 P0003 T00061006 $ (MAD),402
1226,20180409,1774,DEN,72565003017,2018-04-09 14:23:00+00:00,72565003017,2018-04-09 14:23:00+00:00,FM-16,MET14804/09/18 07:23:02 SPECI KDEN 091423Z 00000KT 1/4SM R35L/2600VP6000FT -SN BR SCT004 OVC009 01/M01 A3020 RMK AO2 SFC VIS 1 1/4 P0003 T00061006 $ (MAD),402
1234,20180409,491,DEN,72565003017,2018-04-09 14:23:00+00:00,72565003017,2018-04-09 14:23:00+00:00,FM-16,MET14804/09/18 07:23:02 SPECI KDEN 091423Z 00000KT 1/4SM R35L/2600VP6000FT -SN BR SCT004 OVC009 01/M01 A3020 RMK AO2 SFC VIS 1 1/4 P0003 T00061006 $ (MAD),402
1246,20180411,877,YYC,71877099999,2018-04-12 03:17:00+00:00,71877099999,2018-04-12 03:17:00+00:00,FM-16,MET124SPECI CYYC 120317Z 09007KT 1/4SM R17R/1400V2400FT/U R29/1200V1800FT/N R17L/2400FT/N FZFG VV002 M02/M02 A2971 RMK FG8 SLP103=,402
1245,20180411,950,BRU,06451099999,2018-04-12 05:20:00+00:00,06451099999,2018-04-12 05:20:00+00:00,FM-15,MET099METAR EBBR 120520Z 05004KT 0100 R25L/0325N R25R/0400N R01/0300N FG BKN001 BKN002 08/07 Q1001 NOSIG=,100
1244,20180411,999,BRU,06451099999,2018-04-12 05:20:00+00:00,06451099999,2018-04-12 05:20:00+00:00,FM-15,MET099METAR EBBR 120520Z 05004KT 0100 R25L/0325N R25R/0400N R01/0300N FG BKN001 BKN002 08/07 Q1001 NOSIG=,100
1243,20180411,972,BRU,06451099999,2018-04-12 07:20:00+00:00,06451099999,2018-04-12 07:20:00+00:00,FM-15,MET103METAR EBBR 120720Z 05005KT 0300 R25L/0550N R25R/0900U R01/0400U -DZ FG BKN001 BKN002 09/08 Q1001 NOSIG=,300
1247,20180413,989,FRA,10637099999,2018-04-14 05:20:00+00:00,10637099999,2018-04-14 05:20:00+00:00,FM-15,MET120METAR EDDF 140520Z 22003KT 0150 R25R/0375V0650N R25C/0350N R25L/0250N R18/0275N FG SCT001 SCT250 07/07 Q1018 BECMG 1200=,150
1248,20180414,2144,FSD,72651014944,2018-04-15 01:22:00+00:00,72651014944,2018-04-15 01:22:00+00:00,FM-16,MET06304/14/18 19:22:02 SPECI KFSD 150122Z 02019G33KT 1/4SM RVRNO RMK,402
1249,20180415,840,LAX,72295023174,2018-04-15 13:26:00+00:00,72295023174,2018-04-15 13:26:00+00:00,FM-16,MET11804/15/18 05:26:02 SPECI KLAX 151326Z 25005KT 1SM R25L/1000VP6000FT HZ FEW002 SCT150 13/11 A3001 RMK AO2 T01280111 (AR),1609
1252,20180415,99,LAX,72295023174,2018-04-15 13:26:00+00:00,72295023174,2018-04-15 13:26:00+00:00,FM-16,MET11804/15/18 05:26:02 SPECI KLAX 151326Z 25005KT 1SM R25L/1000VP6000FT HZ FEW002 SCT150 13/11 A3001 RMK AO2 T01280111 (AR),1609
1250,20180415,395,DTW,72537094847,2018-04-16 03:21:00+00:00,72537094847,2018-04-16 03:21:00+00:00,FM-16,MET11504/15/18 22:21:02 SPECI KDTW 160321Z 36003KT 1/4SM R03R/P6000FT BR OVC003 03/02 A2964 RMK AO2 SFC VIS 3/4 T00330017,402
1251,20180415,1017,DTW,72537094847,2018-04-16 03:21:00+00:00,72537094847,2018-04-16 03:21:00+00:00,FM-16,MET11504/15/18 22:21:02 SPECI KDTW 160321Z 36003KT 1/4SM R03R/P6000FT BR OVC003 03/02 A2964 RMK AO2 SFC VIS 3/4 T00330017,402
1257,20180416,578,BOS,72509014739,2018-04-16 21:54:00+00:00,72509014739,2018-04-16 21:54:00+00:00,FM-15,MET17204/16/18 16:54:02 METAR KBOS 162154Z 11019G25KT 1/4SM R04R/6000VP6000FT RA FG OVC002 09/09 A2959 RMK AO2 PK WND 12035/2118 SFC VIS 1/2 PRESFR SLP020 P0004 T00890089 $ (HGC),402
1255,20180416,768,BOS,72509014739,2018-04-16 21:54:00+00:00,72509014739,2018-04-16 21:54:00+00:00,FM-15,MET17204/16/18 16:54:02 METAR KBOS 162154Z 11019G25KT 1/4SM R04R/6000VP6000FT RA FG OVC002 09/09 A2959 RMK AO2 PK WND 12035/2118 SFC VIS 1/2 PRESFR SLP020 P0004 T00890089 $ (HGC),402
1258,20180416,2047,BOS,72509014739,2018-04-16 21:54:00+00:00,72509014739,2018-04-16 21:54:00+00:00,FM-15,MET17204/16/18 16:54:02 METAR KBOS 162154Z 11019G25KT 1/4SM R04R/6000VP6000FT RA FG OVC002 09/09 A2959 RMK AO2 PK WND 12035/2118 SFC VIS 1/2 PRESFR SLP020 P0004 T00890089 $ (HGC),402
1254,20180416,824,BOS,72509014739,2018-04-16 21:54:00+00:00,72509014739,2018-04-16 21:54:00+00:00,FM-15,MET17204/16/18 16:54:02 METAR KBOS 162154Z 11019G25KT 1/4SM R04R/6000VP6000FT RA FG OVC002 09/09 A2959 RMK AO2 PK WND 12035/2118 SFC VIS 1/2 PRESFR SLP020 P0004 T00890089 $ (HGC),402
1253,20180416,1202,BOS,72509014739,2018-04-16 21:54:00+00:00,72509014739,2018-04-16 21:54:00+00:00,FM-15,MET17204/16/18 16:54:02 METAR KBOS 162154Z 11019G25KT 1/4SM R04R/6000VP6000FT RA FG OVC002 09/09 A2959 RMK AO2 PK WND 12035/2118 SFC VIS 1/2 PRESFR SLP020 P0004 T00890089 $ (HGC),402
1259,20180416,52,ZRH,06670099999,2018-04-17 06:20:00+00:00,06670099999,2018-04-17 06:20:00+00:00,FM-15,MET104METAR LSZH 170620Z 00000KT 0250 R14/0550N R16/0550N R28/0800U R34/0500N FG VV001 08/08 Q1024 BECMG 0400=,250
1256,20180416,134,ZRH,06670099999,2018-04-17 06:20:00+00:00,06670099999,2018-04-17 06:20:00+00:00,FM-15,MET104METAR LSZH 170620Z 00000KT 0250 R14/0550N R16/0550N R28/0800U R34/0500N FG VV001 08/08 Q1024 BECMG 0400=,250
1261,20180418,1193,MSN,72641014837,2018-04-18 20:53:00+00:00,72641014837,2018-04-18 20:53:00+00:00,FM-15,MET16704/18/18 14:53:02 METAR KMSN 182053Z 01009KT 1/4SM R36/3500VP6000FT SN FZFG VV006 M01/M01 A2986 RMK AO2 TWR VIS 1/4 SLP121 SNINCR 1/2 P0011 60032 T10061011 53014 (LJP),402
1262,20180418,2175,MSN,72641014837,2018-04-18 21:53:00+00:00,72641014837,2018-04-18 21:53:00+00:00,FM-15,MET14204/18/18 15:53:02 METAR KMSN 182153Z 34008KT 1/4SM R36/2200V2600FT SN FZFG VV006 M01/M01 A2989 RMK AO2 SLP133 SNINCR 1/3 P0010 T10061011 (LJP),402
1260,20180418,1671,MSN,72641014837,2018-04-18 23:53:00+00:00,72641014837,2018-04-18 23:53:00+00:00,FM-15,MET18704/18/18 17:53:02 METAR KMSN 182353Z 33008KT 1/4SM R36/3500FT SN FZFG FEW005 OVC009 M01/M01 A2993 RMK AO2 SFC VIS 1/2 SLP145 SNINCR 1/5 4/005 P0006 60056 T10061011 11006 21011 51024 (LJP),402
1263,20180419,98,MEL,72204012838,2018-04-20 21:00:00+00:00,72204012838,2018-04-20 20:53:00+00:00,FM-15,MET10104/20/18 15:53:02 METAR KMLB 202053Z 08008KT 10SM CLR 27/17 A3008 RMK AO2 SLP184 T02720172 58014 (JB),16093
1264,20180421,1889,AUS,72254013904,2018-04-22 02:53:00+00:00,72254013904,2018-04-22 02:53:00+00:00,FM-15,MET12104/21/18 20:53:02 METAR KAUS 220253Z 00000KT 1/4SM R17L/0800V1400FT FG VV002 19/19 A2989 RMK AO2 SLP118 T01940194 53008 $,402
1265,20180421,979,EZE,87576099999,2018-04-22 12:00:00+00:00,87576099999,2018-04-22 12:00:00+00:00,FM-15,MET069METAR SAEZ 221200Z VRB01KT 0100 R11/0175 FG BKN002 19/19 Q1012 NOSIG=,100
1266,20180422,42,FCO,16242099999,2018-04-23 06:20:00+00:00,16242099999,2018-04-23 06:20:00+00:00,FM-15,MET108METAR LIRF 230620Z 05005KT 0200 0150N R16L/0800V1100U R16R/0750/ R25/0400V0500N FG FEW004 14/13 Q1019 NOSIG=,200
1267,20180423,579,BIL,72677024033,2018-04-23 18:53:00+00:00,72677024033,2018-04-23 18:53:00+00:00,FM-15,MET14004/23/18 11:53:02 METAR KBIL 231853Z 01011KT 1/4SM R10L/2000V2800FT SN FG OVC002 00/00 A3035 RMK AO2 SLP293 SNINCR 1/3 P0010 T00000000 (RMR),402
1270,20180425,692,LGA,72503014732,2018-04-26 01:00:00+00:00,72503014732,2018-04-26 01:00:00+00:00,FM-16,MET12704/25/18 20:00:02 SPECI KLGA 260100Z 06007KT 1/4SM R04/2600V4000FT -DZ FG VV002 12/11 A2967 RMK AO2 SFC VIS 1/2 P0000 T01170111,402
1272,20180425,406,LGA,72503014732,2018-04-26 01:00:00+00:00,72503014732,2018-04-26 01:00:00+00:00,FM-16,MET12704/25/18 20:00:02 SPECI KLGA 260100Z 06007KT 1/4SM R04/2600V4000FT -DZ FG VV002 12/11 A2967 RMK AO2 SFC VIS 1/2 P0000 T01170111,402
1268,20180425,1501,LGA,72503014732,2018-04-26 01:00:00+00:00,72503014732,2018-04-26 01:00:00+00:00,FM-16,MET12704/25/18 20:00:02 SPECI KLGA 260100Z 06007KT 1/4SM R04/2600V4000FT -DZ FG VV002 12/11 A2967 RMK AO2 SFC VIS 1/2 P0000 T01170111,402
1271,20180425,1284,LGA,72503014732,2018-04-26 02:05:00+00:00,72503014732,2018-04-26 02:05:00+00:00,FM-16,MET13204/25/18 21:05:02 SPECI KLGA 260205Z 00000KT 1/4SM R04/3500VP6000FT FG VV003 12/11 A2967 RMK AO2 SFC VIS 1/2 DZE0153 P0000 T01170111,402
1269,20180425,1823,LGA,72503014732,2018-04-26 02:05:00+00:00,72503014732,2018-04-26 02:05:00+00:00,FM-16,MET13204/25/18 21:05:02 SPECI KLGA 260205Z 00000KT 1/4SM R04/3500VP6000FT FG VV003 12/11 A2967 RMK AO2 SFC VIS 1/2 DZE0153 P0000 T01170111,402
1273,20180427,384,PHL,72408013739,2018-04-28 11:19:00+00:00,72408013739,2018-04-28 11:19:00+00:00,FM-16,MET13004/28/18 06:19:02 SPECI KPHL 281119Z 00000KT 1/4SM R09R/P6000FT FG BKN001 BKN005 09/09 A2984 RMK AO2 VIS NW 1 1/4 T00890089 $ (SS),402
1274,20180427,411,IAD,72403093738,2018-04-28 11:28:00+00:00,72403093738,2018-04-28 11:28:00+00:00,FM-16,MET11204/28/18 06:28:02 SPECI KIAD 281128Z 17004KT M1/4SM R01R/0800V1000FT FG VV002 09/09 A2982 RMK AO2 T00940094 (JP),0
1275,20180427,697,IAD,72403093738,2018-04-28 11:28:00+00:00,72403093738,2018-04-28 11:28:00+00:00,FM-16,MET11204/28/18 06:28:02 SPECI KIAD 281128Z 17004KT M1/4SM R01R/0800V1000FT FG VV002 09/09 A2982 RMK AO2 T00940094 (JP),0
1276,20180428,2253,IAD,72403093738,2018-04-28 11:28:00+00:00,72403093738,2018-04-28 11:28:00+00:00,FM-16,MET11204/28/18 06:28:02 SPECI KIAD 281128Z 17004KT M1/4SM R01R/0800V1000FT FG VV002 09/09 A2982 RMK AO2 T00940094 (JP),0
1277,20180428,389,IAD,72403093738,2018-04-28 11:28:00+00:00,72403093738,2018-04-28 11:28:00+00:00,FM-16,MET11204/28/18 06:28:02 SPECI KIAD 281128Z 17004KT M1/4SM R01R/0800V1000FT FG VV002 09/09 A2982 RMK AO2 T00940094 (JP),0
1278,20180428,296,IAD,72403093738,2018-04-28 11:28:00+00:00,72403093738,2018-04-28 11:28:00+00:00,FM-16,MET11204/28/18 06:28:02 SPECI KIAD 281128Z 17004KT M1/4SM R01R/0800V1000FT FG VV002 09/09 A2982 RMK AO2 T00940094 (JP),0
1279,20180428,1400,IAD,72403093738,2018-04-28 11:28:00+00:00,72403093738,2018-04-28 11:28:00+00:00,FM-16,MET11204/28/18 06:28:02 SPECI KIAD 281128Z 17004KT M1/4SM R01R/0800V1000FT FG VV002 09/09 A2982 RMK AO2 T00940094 (JP),0
1287,20180502,720,DEN,72565003017,2018-05-03 01:13:00+00:00,72565003017,2018-05-03 01:13:00+00:00,FM-16,MET15205/02/18 18:13:02 SPECI KDEN 030113Z 29014KT 1/4SM R35L/P6000FT FEW004 SCT008 OVC018 09/07 A2990 RMK AO2 SFC VIS 9 LTG DSNT S RAB0055E13 P0000 T00890072,402
