INDEX,FLIGHTDATE,FLIGHTNO,DEST,DEST_STATION,IN_ZULU,STATION,DATE,REPORT_TYPE,ACT_ARRIVAL,VIS_METERS
5217,20191129,1508,DEN,72565003017,2019-11-29 17:15:00+00:00,72565003017,2019-11-29 16:53:00+00:00,FM-15,MET12311/29/19 09:53:02 METAR KDEN 291653Z 34004KT 1/8SM R35L/0700V1000FT FZFG VV002 M05/M06 A2972 RMK AO2 SLP102 I1001 T10501061,201
5241,20191129,452,DEN,72565003017,2019-11-29 17:16:00+00:00,72565003017,2019-11-29 16:53:00+00:00,FM-15,MET12311/29/19 09:53:02 METAR KDEN 291653Z 34004KT 1/8SM R35L/0700V1000FT FZFG VV002 M05/M06 A2972 RMK AO2 SLP102 I1001 T10501061,201
5222,20191129,364,DEN,72565003017,2019-11-29 17:18:00+00:00,72565003017,2019-11-29 16:53:00+00:00,FM-15,MET12311/29/19 09:53:02 METAR KDEN 291653Z 34004KT 1/8SM R35L/0700V1000FT FZFG VV002 M05/M06 A2972 RMK AO2 SLP102 I1001 T10501061,201
5343,20191129,789,DEN,72565003017,2019-11-29 17:20:00+00:00,72565003017,2019-11-29 16:53:00+00:00,FM-15,MET12311/29/19 09:53:02 METAR KDEN 291653Z 34004KT 1/8SM R35L/0700V1000FT FZFG VV002 M05/M06 A2972 RMK AO2 SLP102 I1001 T10501061,201
5262,20191129,1168,DEN,72565003017,2019-11-29 17:21:00+00:00,72565003017,2019-11-29 16:53:00+00:00,FM-15,MET12311/29/19 09:53:02 METAR KDEN 291653Z 34004KT 1/8SM R35L/0700V1000FT FZFG VV002 M05/M06 A2972 RMK AO2 SLP102 I1001 T10501061,201
5252,20191129,2413,DEN,72565003017,2019-11-29 17:21:00+00:00,72565003017,2019-11-29 16:53:00+00:00,FM-15,MET12311/29/19 09:53:02 METAR KDEN 291653Z 34004KT 1/8SM R35L/0700V1000FT FZFG VV002 M05/M06 A2972 RMK AO2 SLP102 I1001 T10501061,201
5229,20191129,2349,DEN,72565003017,2019-11-29 17:21:00+00:00,72565003017,2019-11-29 16:53:00+00:00,FM-15,MET12311/29/19 09:53:02 METAR KDEN 291653Z 34004KT 1/8SM R35L/0700V1000FT FZFG VV002 M05/M06 A2972 RMK AO2 SLP102 I1001 T10501061,201
5274,20191129,740,DEN,72565003017,2019-11-29 17:39:00+00:00,72565003017,2019-11-29 17:53:00+00:00,FM-15,MET15411/29/19 10:53:02 METAR KDEN 291753Z 34005KT 1/8SM R35L/0600V1000FT FZFG VV002 M04/M06 A2967 RMK AO2 PRESFR SLP080 60000 I6003 T10441061 11044 21078 58022,201
5238,20191129,2377,DEN,72565003017,2019-11-29 18:12:00+00:00,72565003017,2019-11-29 18:30:00+00:00,FM-16,MET12211/29/19 11:30:02 SPECI KDEN 291830Z 34005KT 1/8SM R35L/1000V2400FT FZFG VV002 M04/M06 A2965 RMK AO2 SFC VIS 1/4 T10441056,201
5279,20191129,2317,AUS,72254013904,2019-11-29 18:23:00+00:00,72254013904,2019-11-29 18:36:00+00:00,FM-16,MET13811/29/19 12:36:02 SPECI KAUS 291836Z 00000KT 1/4SM R17L/4000V5000FT -RA BR OVC002 13/12 A3001 RMK AO2 SFC VIS 1 RAE1756B24 P0001 T01330122,402
5315,20191129,2140,DEN,72565003017,2019-11-29 18:46:00+00:00,72565003017,2019-11-29 18:40:00+00:00,FM-16,MET13811/29/19 11:40:02 SPECI KDEN 291840Z 27006KT 1/8SM R35L/0700V1200FT -SN FZFG VV002 M04/M06 A2964 RMK AO2 SFC VIS 1/4 SNB31 P0000 T10441056,201
5298,20191129,2293,DEN,72565003017,2019-11-29 18:51:00+00:00,72565003017,2019-11-29 18:53:00+00:00,FM-15,MET14511/29/19 11:53:02 METAR KDEN 291853Z 28005KT 1/8SM R35L/0800V1800FT FZFG VV002 M05/M06 A2963 RMK AO2 SFC VIS M1/4 SNB31E46 SLP074 P0000 T10501061,201
5230,20191129,2246,DEN,72565003017,2019-11-29 19:00:00+00:00,72565003017,2019-11-29 18:53:00+00:00,FM-15,MET14511/29/19 11:53:02 METAR KDEN 291853Z 28005KT 1/8SM R35L/0800V1800FT FZFG VV002 M05/M06 A2963 RMK AO2 SFC VIS M1/4 SNB31E46 SLP074 P0000 T10501061,201
5278,20191129,142,DEN,72565003017,2019-11-29 19:02:00+00:00,72565003017,2019-11-29 18:53:00+00:00,FM-15,MET14511/29/19 11:53:02 METAR KDEN 291853Z 28005KT 1/8SM R35L/0800V1800FT FZFG VV002 M05/M06 A2963 RMK AO2 SFC VIS M1/4 SNB31E46 SLP074 P0000 T10501061,201
5234,20191129,948,DEN,72565003017,2019-11-29 19:03:00+00:00,72565003017,2019-11-29 18:53:00+00:00,FM-15,MET14511/29/19 11:53:02 METAR KDEN 291853Z 28005KT 1/8SM R35L/0800V1800FT FZFG VV002 M05/M06 A2963 RMK AO2 SFC VIS M1/4 SNB31E46 SLP074 P0000 T10501061,201
5336,20191129,489,DEN,72565003017,2019-11-29 19:05:00+00:00,72565003017,2019-11-29 18:53:00+00:00,FM-15,MET14511/29/19 11:53:02 METAR KDEN 291853Z 28005KT 1/8SM R35L/0800V1800FT FZFG VV002 M05/M06 A2963 RMK AO2 SFC VIS M1/4 SNB31E46 SLP074 P0000 T10501061,201
5352,20191129,761,DEN,72565003017,2019-11-29 19:12:00+00:00,72565003017,2019-11-29 18:53:00+00:00,FM-15,MET14511/29/19 11:53:02 METAR KDEN 291853Z 28005KT 1/8SM R35L/0800V1800FT FZFG VV002 M05/M06 A2963 RMK AO2 SFC VIS M1/4 SNB31E46 SLP074 P0000 T10501061,201
5353,20191129,416,DEN,72565003017,2019-11-29 19:17:00+00:00,72565003017,2019-11-29 18:53:00+00:00,FM-15,MET14511/29/19 11:53:02 METAR KDEN 291853Z 28005KT 1/8SM R35L/0800V1800FT FZFG VV002 M05/M06 A2963 RMK AO2 SFC VIS M1/4 SNB31E46 SLP074 P0000 T10501061,201
5317,20191129,1510,DEN,72565003017,2019-11-29 19:25:00+00:00,72565003017,2019-11-29 19:44:00+00:00,FM-16,MET11011/29/19 12:44:02 SPECI KDEN 291944Z 25003KT 1/8SM R35L/1400V2400FT FZFG VV002 M04/M05 A2957 RMK AO2 T10441050,201
5326,20191129,456,DEN,72565003017,2019-11-29 19:27:00+00:00,72565003017,2019-11-29 19:44:00+00:00,FM-16,MET11011/29/19 12:44:02 SPECI KDEN 291944Z 25003KT 1/8SM R35L/1400V2400FT FZFG VV002 M04/M05 A2957 RMK AO2 T10441050,201
5227,20191129,1936,DEN,72565003017,2019-11-29 19:28:00+00:00,72565003017,2019-11-29 19:44:00+00:00,FM-16,MET11011/29/19 12:44:02 SPECI KDEN 291944Z 25003KT 1/8SM R35L/1400V2400FT FZFG VV002 M04/M05 A2957 RMK AO2 T10441050,201
5236,20191129,241,DEN,72565003017,2019-11-29 19:31:00+00:00,72565003017,2019-11-29 19:44:00+00:00,FM-16,MET11011/29/19 12:44:02 SPECI KDEN 291944Z 25003KT 1/8SM R35L/1400V2400FT FZFG VV002 M04/M05 A2957 RMK AO2 T10441050,201
5297,20191129,1999,DEN,72565003017,2019-11-29 19:32:00+00:00,72565003017,2019-11-29 19:44:00+00:00,FM-16,MET11011/29/19 12:44:02 SPECI KDEN 291944Z 25003KT 1/8SM R35L/1400V2400FT FZFG VV002 M04/M05 A2957 RMK AO2 T10441050,201
5334,20191129,371,DEN,72565003017,2019-11-29 20:06:00+00:00,72565003017,2019-11-29 19:53:00+00:00,FM-15,MET11711/29/19 12:53:02 METAR KDEN 291953Z 23005KT 1/8SM R35L/1000V1600FT FZFG VV002 M04/M05 A2957 RMK AO2 SLP058 T10441050,201
5324,20191129,573,DEN,72565003017,2019-11-29 20:16:00+00:00,72565003017,2019-11-29 19:53:00+00:00,FM-15,MET11711/29/19 12:53:02 METAR KDEN 291953Z 23005KT 1/8SM R35L/1000V1600FT FZFG VV002 M04/M05 A2957 RMK AO2 SLP058 T10441050,201
5271,20191129,431,DEN,72565003017,2019-11-29 20:18:00+00:00,72565003017,2019-11-29 20:41:00+00:00,FM-16,MET14011/29/19 13:41:02 SPECI KDEN 292041Z 26006KT 1/16SM R35L/1200VP6000FT -SN FZFG VV002 M04/M06 A2953 RMK AO2 SFC VIS 1/8 SNB39 P0000 T10441056,0
5288,20191129,1874,DEN,72565003017,2019-11-29 20:24:00+00:00,72565003017,2019-11-29 20:41:00+00:00,FM-16,MET14011/29/19 13:41:02 SPECI KDEN 292041Z 26006KT 1/16SM R35L/1200VP6000FT -SN FZFG VV002 M04/M06 A2953 RMK AO2 SFC VIS 1/8 SNB39 P0000 T10441056,0
5364,20191129,1123,DEN,72565003017,2019-11-29 20:27:00+00:00,72565003017,2019-11-29 20:41:00+00:00,FM-16,MET14011/29/19 13:41:02 SPECI KDEN 292041Z 26006KT 1/16SM R35L/1200VP6000FT -SN FZFG VV002 M04/M06 A2953 RMK AO2 SFC VIS 1/8 SNB39 P0000 T10441056,0
5276,20191129,181,DEN,72565003017,2019-11-29 20:42:00+00:00,72565003017,2019-11-29 20:41:00+00:00,FM-16,MET14011/29/19 13:41:02 SPECI KDEN 292041Z 26006KT 1/16SM R35L/1200VP6000FT -SN FZFG VV002 M04/M06 A2953 RMK AO2 SFC VIS 1/8 SNB39 P0000 T10441056,0
5258,20191129,691,DEN,72565003017,2019-11-29 21:39:00+00:00,72565003017,2019-11-29 21:53:00+00:00,FM-15,MET13611/29/19 14:53:02 METAR KDEN 292153Z 34005KT 1/16SM R35L/0800V1000FT FZFG VV002 M04/M06 A2948 RMK AO2 SFC VIS 1/8 SLP021 I1000 T10441056,0
5299,20191129,270,DEN,72565003017,2019-11-29 21:51:00+00:00,72565003017,2019-11-29 21:53:00+00:00,FM-15,MET13611/29/19 14:53:02 METAR KDEN 292153Z 34005KT 1/16SM R35L/0800V1000FT FZFG VV002 M04/M06 A2948 RMK AO2 SFC VIS 1/8 SLP021 I1000 T10441056,0
5260,20191129,536,DEN,72565003017,2019-11-29 22:14:00+00:00,72565003017,2019-11-29 22:06:00+00:00,FM-16,MET12411/29/19 15:06:02 SPECI KDEN 292206Z 35006KT 1/16SM R35L/0800V1200FT FZFG VV001 M04/M06 A2948 RMK AO2 SFC VIS M1/4 T10441056,0
5310,20191129,2290,DEN,72565003017,2019-11-29 22:14:00+00:00,72565003017,2019-11-29 22:06:00+00:00,FM-16,MET12411/29/19 15:06:02 SPECI KDEN 292206Z 35006KT 1/16SM R35L/0800V1200FT FZFG VV001 M04/M06 A2948 RMK AO2 SFC VIS M1/4 T10441056,0
5347,20191129,478,DEN,72565003017,2019-11-29 22:18:00+00:00,72565003017,2019-11-29 22:06:00+00:00,FM-16,MET12411/29/19 15:06:02 SPECI KDEN 292206Z 35006KT 1/16SM R35L/0800V1200FT FZFG VV001 M04/M06 A2948 RMK AO2 SFC VIS M1/4 T10441056,0
5289,20191129,1132,DEN,72565003017,2019-11-29 22:34:00+00:00,72565003017,2019-11-29 22:51:00+00:00,FM-16,MET12911/29/19 15:51:02 SPECI KDEN 292251Z 34006KT 1/16SM R35L/1000V1800FT FZFG VV002 M05/M06 A2946 RMK AO2 SFC VIS 1/4 I1001 FIBI (MC),0
5249,20191129,2272,DEN,72565003017,2019-11-29 22:54:00+00:00,72565003017,2019-11-29 22:53:00+00:00,FM-15,MET13611/29/19 15:53:02 METAR KDEN 292253Z 34007KT 1/16SM R35L/1000V1800FT FZFG VV002 M05/M06 A2946 RMK AO2 SFC VIS 1/4 SLP010 I1001 T10501061,0
5359,20191129,2300,DEN,72565003017,2019-11-29 22:54:00+00:00,72565003017,2019-11-29 22:53:00+00:00,FM-15,MET13611/29/19 15:53:02 METAR KDEN 292253Z 34007KT 1/16SM R35L/1000V1800FT FZFG VV002 M05/M06 A2946 RMK AO2 SFC VIS 1/4 SLP010 I1001 T10501061,0
5332,20191129,2026,DEN,72565003017,2019-11-29 22:56:00+00:00,72565003017,2019-11-29 22:53:00+00:00,FM-15,MET13611/29/19 15:53:02 METAR KDEN 292253Z 34007KT 1/16SM R35L/1000V1800FT FZFG VV002 M05/M06 A2946 RMK AO2 SFC VIS 1/4 SLP010 I1001 T10501061,0
5218,20191129,2369,DEN,72565003017,2019-11-29 22:58:00+00:00,72565003017,2019-11-29 22:53:00+00:00,FM-15,MET13611/29/19 15:53:02 METAR KDEN 292253Z 34007KT 1/16SM R35L/1000V1800FT FZFG VV002 M05/M06 A2946 RMK AO2 SFC VIS 1/4 SLP010 I1001 T10501061,0
5305,20191129,1258,DEN,72565003017,2019-11-29 23:00:00+00:00,72565003017,2019-11-29 22:53:00+00:00,FM-15,MET13611/29/19 15:53:02 METAR KDEN 292253Z 34007KT 1/16SM R35L/1000V1800FT FZFG VV002 M05/M06 A2946 RMK AO2 SFC VIS 1/4 SLP010 I1001 T10501061,0
5277,20191129,1555,DEN,72565003017,2019-11-29 23:03:00+00:00,72565003017,2019-11-29 23:09:00+00:00,FM-16,MET13011/29/19 16:09:02 SPECI KDEN 292309Z 34006KT 1/16SM R35L/1400VP6000FT FZFG VV002 M05/M06 A2945 RMK AO2 SFC VIS 1/4 I1001 T10501056,0
5223,20191129,401,DEN,72565003017,2019-11-29 23:03:00+00:00,72565003017,2019-11-29 23:09:00+00:00,FM-16,MET13011/29/19 16:09:02 SPECI KDEN 292309Z 34006KT 1/16SM R35L/1400VP6000FT FZFG VV002 M05/M06 A2945 RMK AO2 SFC VIS 1/4 I1001 T10501056,0
5216,20191129,1124,DEN,72565003017,2019-11-29 23:03:00+00:00,72565003017,2019-11-29 23:09:00+00:00,FM-16,MET13011/29/19 16:09:02 SPECI KDEN 292309Z 34006KT 1/16SM R35L/1400VP6000FT FZFG VV002 M05/M06 A2945 RMK AO2 SFC VIS 1/4 I1001 T10501056,0
5293,20191129,2052,DEN,72565003017,2019-11-29 23:06:00+00:00,72565003017,2019-11-29 23:09:00+00:00,FM-16,MET13011/29/19 16:09:02 SPECI KDEN 292309Z 34006KT 1/16SM R35L/1400VP6000FT FZFG VV002 M05/M06 A2945 RMK AO2 SFC VIS 1/4 I1001 T10501056,0
5328,20191129,314,DEN,72565003017,2019-11-29 23:10:00+00:00,72565003017,2019-11-29 23:09:00+00:00,FM-16,MET13011/29/19 16:09:02 SPECI KDEN 292309Z 34006KT 1/16SM R35L/1400VP6000FT FZFG VV002 M05/M06 A2945 RMK AO2 SFC VIS 1/4 I1001 T10501056,0
5235,20191129,386,DEN,72565003017,2019-11-29 23:15:00+00:00,72565003017,2019-11-29 23:09:00+00:00,FM-16,MET13011/29/19 16:09:02 SPECI KDEN 292309Z 34006KT 1/16SM R35L/1400VP6000FT FZFG VV002 M05/M06 A2945 RMK AO2 SFC VIS 1/4 I1001 T10501056,0
5363,20191129,1801,DEN,72565003017,2019-11-29 23:15:00+00:00,72565003017,2019-11-29 23:09:00+00:00,FM-16,MET13011/29/19 16:09:02 SPECI KDEN 292309Z 34006KT 1/16SM R35L/1400VP6000FT FZFG VV002 M05/M06 A2945 RMK AO2 SFC VIS 1/4 I1001 T10501056,0
5285,20191129,2220,DEN,72565003017,2019-11-29 23:19:00+00:00,72565003017,2019-11-29 23:09:00+00:00,FM-16,MET13011/29/19 16:09:02 SPECI KDEN 292309Z 34006KT 1/16SM R35L/1400VP6000FT FZFG VV002 M05/M06 A2945 RMK AO2 SFC VIS 1/4 I1001 T10501056,0
5356,20191129,257,DEN,72565003017,2019-11-29 23:20:00+00:00,72565003017,2019-11-29 23:09:00+00:00,FM-16,MET13011/29/19 16:09:02 SPECI KDEN 292309Z 34006KT 1/16SM R35L/1400VP6000FT FZFG VV002 M05/M06 A2945 RMK AO2 SFC VIS 1/4 I1001 T10501056,0
5312,20191129,1135,DEN,72565003017,2019-11-29 23:25:00+00:00,72565003017,2019-11-29 23:09:00+00:00,FM-16,MET13011/29/19 16:09:02 SPECI KDEN 292309Z 34006KT 1/16SM R35L/1400VP6000FT FZFG VV002 M05/M06 A2945 RMK AO2 SFC VIS 1/4 I1001 T10501056,0
5224,20191129,1587,DEN,72565003017,2019-11-29 23:27:00+00:00,72565003017,2019-11-29 23:09:00+00:00,FM-16,MET13011/29/19 16:09:02 SPECI KDEN 292309Z 34006KT 1/16SM R35L/1400VP6000FT FZFG VV002 M05/M06 A2945 RMK AO2 SFC VIS 1/4 I1001 T10501056,0
5303,20191129,696,DEN,72565003017,2019-11-29 23:28:00+00:00,72565003017,2019-11-29 23:09:00+00:00,FM-16,MET13011/29/19 16:09:02 SPECI KDEN 292309Z 34006KT 1/16SM R35L/1400VP6000FT FZFG VV002 M05/M06 A2945 RMK AO2 SFC VIS 1/4 I1001 T10501056,0
5306,20191129,738,DEN,72565003017,2019-11-29 23:29:00+00:00,72565003017,2019-11-29 23:09:00+00:00,FM-16,MET13011/29/19 16:09:02 SPECI KDEN 292309Z 34006KT 1/16SM R35L/1400VP6000FT FZFG VV002 M05/M06 A2945 RMK AO2 SFC VIS 1/4 I1001 T10501056,0
5240,20191129,2351,DEN,72565003017,2019-11-29 23:32:00+00:00,72565003017,2019-11-29 23:53:00+00:00,FM-15,MET17111/29/19 16:53:02 METAR KDEN 292353Z 31005KT 1/16SM R35L/1400V1800FT FZFG VV002 M05/M06 A2943 RMK AO2 SFC VIS 1/4 SLP998 60000 I1001 I6002 T10501061 11039 21050 58015 (MC),0
5244,20191129,2343,DEN,72565003017,2019-11-29 23:38:00+00:00,72565003017,2019-11-29 23:53:00+00:00,FM-15,MET17111/29/19 16:53:02 METAR KDEN 292353Z 31005KT 1/16SM R35L/1400V1800FT FZFG VV002 M05/M06 A2943 RMK AO2 SFC VIS 1/4 SLP998 60000 I1001 I6002 T10501061 11039 21050 58015 (MC),0
5348,20191129,465,DEN,72565003017,2019-11-29 23:39:00+00:00,72565003017,2019-11-29 23:53:00+00:00,FM-15,MET17111/29/19 16:53:02 METAR KDEN 292353Z 31005KT 1/16SM R35L/1400V1800FT FZFG VV002 M05/M06 A2943 RMK AO2 SFC VIS 1/4 SLP998 60000 I1001 I6002 T10501061 11039 21050 58015 (MC),0
5290,20191129,393,DEN,72565003017,2019-11-29 23:45:00+00:00,72565003017,2019-11-29 23:53:00+00:00,FM-15,MET17111/29/19 16:53:02 METAR KDEN 292353Z 31005KT 1/16SM R35L/1400V1800FT FZFG VV002 M05/M06 A2943 RMK AO2 SFC VIS 1/4 SLP998 60000 I1001 I6002 T10501061 11039 21050 58015 (MC),0
5269,20191129,1493,DEN,72565003017,2019-11-29 23:46:00+00:00,72565003017,2019-11-29 23:53:00+00:00,FM-15,MET17111/29/19 16:53:02 METAR KDEN 292353Z 31005KT 1/16SM R35L/1400V1800FT FZFG VV002 M05/M06 A2943 RMK AO2 SFC VIS 1/4 SLP998 60000 I1001 I6002 T10501061 11039 21050 58015 (MC),0
5231,20191129,1184,DEN,72565003017,2019-11-29 23:47:00+00:00,72565003017,2019-11-29 23:53:00+00:00,FM-15,MET17111/29/19 16:53:02 METAR KDEN 292353Z 31005KT 1/16SM R35L/1400V1800FT FZFG VV002 M05/M06 A2943 RMK AO2 SFC VIS 1/4 SLP998 60000 I1001 I6002 T10501061 11039 21050 58015 (MC),0
5342,20191129,1645,DEN,72565003017,2019-11-30 00:06:00+00:00,72565003017,2019-11-29 23:53:00+00:00,FM-15,MET17111/29/19 16:53:02 METAR KDEN 292353Z 31005KT 1/16SM R35L/1400V1800FT FZFG VV002 M05/M06 A2943 RMK AO2 SFC VIS 1/4 SLP998 60000 I1001 I6002 T10501061 11039 21050 58015 (MC),0
5286,20191129,2171,DEN,72565003017,2019-11-30 00:38:00+00:00,72565003017,2019-11-30 00:32:00+00:00,FM-16,MET12911/29/19 17:32:01 SPECI KDEN 300032Z 33005KT 1/16SM R35L/1000V1200FT FZFG VV001 M05/M06 A2939 RMK AO2 SFC VIS 1/4 I1002 T10501056,0
5318,20191129,720,DEN,72565003017,2019-11-30 00:40:00+00:00,72565003017,2019-11-30 00:32:00+00:00,FM-16,MET12911/29/19 17:32:01 SPECI KDEN 300032Z 33005KT 1/16SM R35L/1000V1200FT FZFG VV001 M05/M06 A2939 RMK AO2 SFC VIS 1/4 I1002 T10501056,0
5261,20191129,1535,DEN,72565003017,2019-11-30 00:42:00+00:00,72565003017,2019-11-30 00:32:00+00:00,FM-16,MET12911/29/19 17:32:01 SPECI KDEN 300032Z 33005KT 1/16SM R35L/1000V1200FT FZFG VV001 M05/M06 A2939 RMK AO2 SFC VIS 1/4 I1002 T10501056,0
5322,20191129,1283,DEN,72565003017,2019-11-30 00:42:00+00:00,72565003017,2019-11-30 00:32:00+00:00,FM-16,MET12911/29/19 17:32:01 SPECI KDEN 300032Z 33005KT 1/16SM R35L/1000V1200FT FZFG VV001 M05/M06 A2939 RMK AO2 SFC VIS 1/4 I1002 T10501056,0
5320,20191129,2028,DEN,72565003017,2019-11-30 00:43:00+00:00,72565003017,2019-11-30 00:53:00+00:00,FM-15,MET13611/29/19 17:53:01 METAR KDEN 300053Z 32011KT 1/16SM R35L/1200V2800FT FZFG VV001 M05/M06 A2939 RMK AO2 SFC VIS 1/4 SLP981 I1004 T10501056,0
5266,20191129,1127,DEN,72565003017,2019-11-30 00:44:00+00:00,72565003017,2019-11-30 00:53:00+00:00,FM-15,MET13611/29/19 17:53:01 METAR KDEN 300053Z 32011KT 1/16SM R35L/1200V2800FT FZFG VV001 M05/M06 A2939 RMK AO2 SFC VIS 1/4 SLP981 I1004 T10501056,0
5309,20191129,1779,DEN,72565003017,2019-11-30 00:48:00+00:00,72565003017,2019-11-30 00:53:00+00:00,FM-15,MET13611/29/19 17:53:01 METAR KDEN 300053Z 32011KT 1/16SM R35L/1200V2800FT FZFG VV001 M05/M06 A2939 RMK AO2 SFC VIS 1/4 SLP981 I1004 T10501056,0
5270,20191129,825,DEN,72565003017,2019-11-30 00:50:00+00:00,72565003017,2019-11-30 00:53:00+00:00,FM-15,MET13611/29/19 17:53:01 METAR KDEN 300053Z 32011KT 1/16SM R35L/1200V2800FT FZFG VV001 M05/M06 A2939 RMK AO2 SFC VIS 1/4 SLP981 I1004 T10501056,0
5256,20191129,467,DEN,72565003017,2019-11-30 00:52:00+00:00,72565003017,2019-11-30 00:53:00+00:00,FM-15,MET13611/29/19 17:53:01 METAR KDEN 300053Z 32011KT 1/16SM R35L/1200V2800FT FZFG VV001 M05/M06 A2939 RMK AO2 SFC VIS 1/4 SLP981 I1004 T10501056,0
5255,20191129,448,DEN,72565003017,2019-11-30 00:54:00+00:00,72565003017,2019-11-30 00:53:00+00:00,FM-15,MET13611/29/19 17:53:01 METAR KDEN 300053Z 32011KT 1/16SM R35L/1200V2800FT FZFG VV001 M05/M06 A2939 RMK AO2 SFC VIS 1/4 SLP981 I1004 T10501056,0
5257,20191129,1114,DEN,72565003017,2019-11-30 01:07:00+00:00,72565003017,2019-11-30 01:09:00+00:00,FM-16,MET12911/29/19 18:09:01 SPECI KDEN 300109Z 31007KT 1/16SM R35L/1000V1200FT FZFG VV001 M04/M05 A2939 RMK AO2 SFC VIS 1/4 I1002 T10441050,0
5301,20191129,337,DEN,72565003017,2019-11-30 01:07:00+00:00,72565003017,2019-11-30 01:09:00+00:00,FM-16,MET12911/29/19 18:09:01 SPECI KDEN 300109Z 31007KT 1/16SM R35L/1000V1200FT FZFG VV001 M04/M05 A2939 RMK AO2 SFC VIS 1/4 I1002 T10441050,0
5349,20191129,2370,DEN,72565003017,2019-11-30 01:09:00+00:00,72565003017,2019-11-30 01:09:00+00:00,FM-16,MET12911/29/19 18:09:01 SPECI KDEN 300109Z 31007KT 1/16SM R35L/1000V1200FT FZFG VV001 M04/M05 A2939 RMK AO2 SFC VIS 1/4 I1002 T10441050,0
5344,20191129,644,DEN,72565003017,2019-11-30 01:11:00+00:00,72565003017,2019-11-30 01:09:00+00:00,FM-16,MET12911/29/19 18:09:01 SPECI KDEN 300109Z 31007KT 1/16SM R35L/1000V1200FT FZFG VV001 M04/M05 A2939 RMK AO2 SFC VIS 1/4 I1002 T10441050,0
5313,20191129,2041,DEN,72565003017,2019-11-30 01:13:00+00:00,72565003017,2019-11-30 01:09:00+00:00,FM-16,MET12911/29/19 18:09:01 SPECI KDEN 300109Z 31007KT 1/16SM R35L/1000V1200FT FZFG VV001 M04/M05 A2939 RMK AO2 SFC VIS 1/4 I1002 T10441050,0
5311,20191129,1210,DEN,72565003017,2019-11-30 01:17:00+00:00,72565003017,2019-11-30 01:09:00+00:00,FM-16,MET12911/29/19 18:09:01 SPECI KDEN 300109Z 31007KT 1/16SM R35L/1000V1200FT FZFG VV001 M04/M05 A2939 RMK AO2 SFC VIS 1/4 I1002 T10441050,0
5275,20191129,2114,DEN,72565003017,2019-11-30 01:19:00+00:00,72565003017,2019-11-30 01:09:00+00:00,FM-16,MET12911/29/19 18:09:01 SPECI KDEN 300109Z 31007KT 1/16SM R35L/1000V1200FT FZFG VV001 M04/M05 A2939 RMK AO2 SFC VIS 1/4 I1002 T10441050,0
5268,20191129,453,DEN,72565003017,2019-11-30 01:23:00+00:00,72565003017,2019-11-30 01:09:00+00:00,FM-16,MET12911/29/19 18:09:01 SPECI KDEN 300109Z 31007KT 1/16SM R35L/1000V1200FT FZFG VV001 M04/M05 A2939 RMK AO2 SFC VIS 1/4 I1002 T10441050,0
5358,20191129,709,DEN,72565003017,2019-11-30 01:29:00+00:00,72565003017,2019-11-30 01:09:00+00:00,FM-16,MET12911/29/19 18:09:01 SPECI KDEN 300109Z 31007KT 1/16SM R35L/1000V1200FT FZFG VV001 M04/M05 A2939 RMK AO2 SFC VIS 1/4 I1002 T10441050,0
5245,20191129,542,DEN,72565003017,2019-11-30 01:42:00+00:00,72565003017,2019-11-30 01:53:00+00:00,FM-15,MET15111/29/19 18:53:01 METAR KDEN 300153Z 28008KT 1/16SM R35L/1000V1200FT FZFG VV001 M04/M05 A2936 RMK AO2 SFC VIS 1/4 SNB15E49 SLP969 P0000 I1003 T10441050,0
5246,20191129,2104,DEN,72565003017,2019-11-30 01:43:00+00:00,72565003017,2019-11-30 01:53:00+00:00,FM-15,MET15111/29/19 18:53:01 METAR KDEN 300153Z 28008KT 1/16SM R35L/1000V1200FT FZFG VV001 M04/M05 A2936 RMK AO2 SFC VIS 1/4 SNB15E49 SLP969 P0000 I1003 T10441050,0
5219,20191129,373,DEN,72565003017,2019-11-30 02:06:00+00:00,72565003017,2019-11-30 01:53:00+00:00,FM-15,MET15111/29/19 18:53:01 METAR KDEN 300153Z 28008KT 1/16SM R35L/1000V1200FT FZFG VV001 M04/M05 A2936 RMK AO2 SFC VIS 1/4 SNB15E49 SLP969 P0000 I1003 T10441050,0
5346,20191129,1711,DEN,72565003017,2019-11-30 02:09:00+00:00,72565003017,2019-11-30 02:21:00+00:00,FM-16,MET12911/29/19 19:21:01 SPECI KDEN 300221Z 25011KT 1/16SM R35L/1400V1800FT FZFG VV002 M04/M04 A2936 RMK AO2 SFC VIS 1/4 I1002 T10391044,0
5283,20191129,492,DEN,72565003017,2019-11-30 02:21:00+00:00,72565003017,2019-11-30 02:21:00+00:00,FM-16,MET12911/29/19 19:21:01 SPECI KDEN 300221Z 25011KT 1/16SM R35L/1400V1800FT FZFG VV002 M04/M04 A2936 RMK AO2 SFC VIS 1/4 I1002 T10391044,0
5302,20191129,2267,SAT,72253012921,2019-11-30 02:24:00+00:00,72253012921,2019-11-30 02:51:00+00:00,FM-15,MET11511/29/19 20:51:01 METAR KSAT 300251Z 15015G22KT 10SM BKN009 OVC012 23/22 A2988 RMK AO2 SLP106 60000 T02330217 58006,16093
